EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,CP1,CP2,CP3,CP4,CP5,CP6,CP7
30,VERACRUZ,85,IXHUATLANCILLO,1.2428936507951225,0.2652555180209671,-1.2840432071561603,-0.20329508749465872,-0.6633735644547863,-0.05267420216273697,0.05247587464178983
30,VERACRUZ,98,LERDO DE TEJADA,-0.6738428300621294,0.7347528232152645,-1.50799753787323,-0.48629483087476605,0.7022416037363959,0.0861648581124453,0.15064042609982206
30,VERACRUZ,107,MIAHUATLAN,3.0891633410093244,-1.3738256749643203,-0.19513234701243648,-0.007116996332468237,-1.2984207369003657,0.07182371485740917,-0.45957471742273387
30,VERACRUZ,108,LAS MINAS,-0.1514282096311484,-1.095909167789847,0.37400032778092757,-0.6951835857809365,0.07496414265280048,-0.016613581269734685,0.029539294146364983
30,VERACRUZ,117,OLUTA,0.006400146301909972,0.27577863388911944,-0.32189993600703753,-0.6670909450413636,0.2946062829856907,-0.2540320383254735,0.0629377398779666
30,VERACRUZ,119,ORIZABA,0.40914500266987125,1.3516562451183358,-2.0940087005517958,0.2366745133051229,0.09378398651622545,-0.5467387195710063,0.07264686195853018
30,VERACRUZ,172,TEZONAPA,0.19724946364004778,1.8779005187623885,0.9911125320083349,0.04906651012905043,-0.1171995851199964,0.375655409088141,0.047798056952221626
30,VERACRUZ,174,TIHUATLAN,0.8623520987756008,1.7134871221687413,0.3820792623845682,0.6765762203191144,0.0828723831783655,0.224444073132899,0.0069434078340458415
30,VERACRUZ,175,TLACOJALPAN,-0.5834898813760819,-0.4555834455762708,0.39524284697134165,-1.2315411261908948,0.10924842223838738,-0.23171247785888108,0.255928486011618
30,VERACRUZ,176,TLACOLULAN,1.2486744758725214,-0.03346692169232659,0.21205933547256342,-0.8448656728655398,-0.7763709854070143,-0.19867373123258816,-0.11191379998361582
30,VERACRUZ,177,TLACOTALPAN,-0.03204561713903155,0.31074741189146066,0.7600666628907958,-1.042169044728995,-0.27714349182067716,-0.46267701396894284,0.10589359307491333
30,VERACRUZ,178,TLACOTEPEC DE MEJIA,-0.9294460342662028,-0.42901392588397147,-0.7173506720823714,-0.6527382705614785,0.1837517531744099,0.2826135766189444,-0.033987394208993923
30,VERACRUZ,120,OTATITLAN,0.9268508072299442,-0.40632256861802674,-0.04761479650619501,-0.9651865009996513,-0.5495818795494193,-0.006832274882240992,-0.11217059683487099
30,VERACRUZ,139,RIO BLANCO,0.09393361386714316,0.9311746605068805,-1.6793364464465474,-0.25806374102078955,0.18132190679048266,-0.2677105409449644,0.09777310786266646
30,VERACRUZ,161,TENAMPA,0.10893280606371454,0.020781309076252124,-0.35763027630333566,-1.1287026950103856,-0.17312343734335997,0.07778299200470022,0.09207814484350323
30,VERACRUZ,162,TENOCHTITLAN,-0.9122158297012838,0.02222130493257368,0.37096020270337243,-1.3913187889678504,0.2825156186528432,-0.04940927842271124,0.14755616457971588
30,VERACRUZ,183,TLAQUILPA,1.0146082508240837,-0.20510474931665357,-0.3472155737196432,-0.8593707290556983,-0.6330570176904897,0.029132920594807186,-0.022612880147237873
30,VERACRUZ,129,PEROTE,0.7020179295210173,1.561051536595361,-0.8790948863684277,0.01916433618350767,-0.47071879797928334,0.05438825732976763,-0.03652183958489103
30,VERACRUZ,198,ZACUALPAN,-0.6994081850646133,-0.011633813441471593,0.9191902330834384,-1.5042914892905417,0.04888752515615344,-0.3199658839850905,0.1780404047617085
30,VERACRUZ,200,ZENTLA,0.10794401861790817,0.40825588846346406,0.3663125223495298,-0.8661969052276149,-0.15409391984504767,-0.1441142467735099,0.1722375065990796
30,VERACRUZ,201,ZONGOLICA,0.2553284848659637,1.638021873618787,0.9903608051255817,-0.0052783269224179925,-0.056101621525327286,0.3098968193938777,0.11275813655753565
