EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,CP1,CP2,CP3,CP4,CP5,CP6,CP7,CP8
5,COAHUILA,15,JUAREZ,0.7193705546499091,-1.448509957307854,-0.0463681396199804,-0.10767862919879186,1.0817318302862822,0.6106796678610802,0.23941713671934392,-0.07448454893259902
5,COAHUILA,32,SAN JUAN DE SABINAS,2.370675096062968,0.39079219380696656,-1.2014797741362808,0.4537939679415186,0.8102014640585087,-0.31186609567508666,-0.2656693362850781,-0.06122754030993027
5,COAHUILA,22,NAVA,0.7699027000234747,0.3098961139659119,0.4324942492688317,-0.6374136213694648,-0.22878221967721432,-0.9973278990568771,0.04214779391924483,-0.0628167079022668
5,COAHUILA,29,SACRAMENTO,2.005560871323577,-1.6255475671035584,-0.3254573767401336,0.21441698984216892,1.6473707698141467,0.39933032370920196,-0.06117694938293514,-0.10970680209915305
5,COAHUILA,3,ALLENDE,0.2948761817797351,-0.018051448481477033,-0.06877850603702625,-0.27024071222555185,1.1385455912762183,-0.618478768428007,0.20063180624467628,-0.040412953018476236
5,COAHUILA,10,FRONTERA,-0.8996035150176618,1.077678375965886,-1.5546422763142207,-0.2934788027112013,0.6468311903701697,-0.597492774988434,0.2743509568974196,0.009963111111740489
5,COAHUILA,37,VILLA UNION,0.22446907113868753,-0.2962058258939949,1.0043252678981747,-1.189245441476772,-0.18381143018683221,-0.5262415667132767,0.011476688587781407,-0.02667590846074657
5,COAHUILA,21,NADADORES,-0.9873459303141326,-0.3891680286157447,-0.3081840358951611,-0.6238353401153536,1.4587042528597272,0.1668402761585977,0.38659311292496384,-0.013127696128162005
5,COAHUILA,8,ESCOBEDO,0.6893599895716246,-0.693463349397643,-0.4618275908951536,-0.6814219961732472,0.4542311829836275,0.423489144463429,-0.19537110714551698,-0.017220437602616486
5,COAHUILA,19,MORELOS,0.5144112636730475,-0.21422554991030981,-0.7199290949952643,-0.4318652685157858,0.7777955520616469,0.07827225474728892,0.21228898334533589,-0.0777311591114085
5,COAHUILA,20,MUZQUIZ,0.6048952093899485,0.2225091506500784,1.4158402915409953,-0.40777468731386957,0.5912138366376939,-1.798411350036546,0.12075967734917227,-0.032690995375781746
6,COLIMA,2,COMALA,1.5411858884531537,0.6170133930283019,-0.18768775391621342,-0.3651450418582921,-0.5989470921294402,-0.24230074830323273,-0.23279437298654213,0.011316102082863601
6,COLIMA,10,TECOMAN,0.48653829666179543,1.4960485027170365,-0.6994881183500551,0.03137848950480919,-0.10723629832381958,-0.5708450642822958,-0.06700768834045437,0.03291889740461056
6,COLIMA,6,ARMERIA,-0.10341405446020499,0.5156267900450185,-1.2245246551826015,-0.14969493282340457,0.30501634688736623,-0.15048740682335113,0.04809609331329327,0.035437745878666216
6,COLIMA,7,IXTLAHUACAN,1.148420890761726,-0.463758583477234,0.9844297591769481,-0.37794135299542786,-0.3927450205167129,-0.23111576412343895,-0.2007056519692771,-0.05610787357203612
6,COLIMA,9,MINATITLAN,1.3789679012471345,-0.2733112318450146,0.36446167141524954,-0.3379602397174414,-0.3977252404943153,-0.31327160327861836,-0.278860246653211,0.16639774496759185
